case,comment,likes_raw,likes,date_iso,hash_id,comment_norm,comment_length,emojis_list,hashtags_list,days_old,language,is_brazilian,comment_anon,theme_C1,theme_C2,theme_C3,theme_C4,theme_C5,theme_NA,theme_conf,character,char_conf,tone,tone_conf,needs_human_review,coder_agreement,reviewer_used,kappa_reviewer_a,kappa_reviewer_b,rule_id,theme_C1_a,theme_C2_a,theme_C3_a,theme_C4_a,theme_C5_a,theme_NA_a,character_a,tone_a,confidence_a,theme_C1_b,theme_C2_b,theme_C3_b,theme_C4_b,theme_C5_b,theme_NA_b,character_b,tone_b,confidence_b,classification_source,theme_C1_human,theme_C2_human,theme_C3_human,theme_C4_human,theme_C5_human,theme_NA_human,character_human,tone_human,human_notes,reviewed_by,reviewed_at,human_reviewed
Fernanda_Torres,🇧🇷🇧🇷🇧🇷,0,0,2025-03-02 22:43:19+00:00,FERNANDA_TORRES_3945,🇧🇷🇧🇷🇧🇷,6,['🇧🇷'],[],104,,True,🇧🇷🇧🇷🇧🇷,True,False,False,False,False,False,0.86,Afetivo,0.88,Positivo,0.86,False,True,False,,,flag_only_fernanda,,,,,,,,,,,,,,,,,,,rule,,,,,,,,,,,,False
Fernanda_Torres,😍😍😍😍😍,1 Me gusta,1,2025-01-31 19:15:55+00:00,FERNANDA_TORRES_1559,😍😍😍😍😍,5,['😍'],[],74,,False,😍😍😍😍😍,True,False,False,False,False,False,0.86,Afetivo,0.9,Positivo,0.88,False,True,False,,,affect_combo_fernanda,,,,,,,,,,,,,,,,,,,rule,,,,,,,,,,,,False
Fernanda_Torres,Gloriosa🇧🇷🏆,0,0,2025-03-03 01:41:08+00:00,FERNANDA_TORRES_4259,gloriosa🇧🇷🏆,11,"['🇧🇷', '🏆']",[],105,es,True,Gloriosa🇧🇷🏆,True,False,False,False,False,False,0.92,Afetivo,0.95,Positivo,0.92,False,True,False,,,,True,False,False,False,False,False,Afetivo,Positivo,0.92,True,False,False,False,False,False,Afetivo,Positivo,0.92,llm_agreed,,,,,,,,,,,,False
Fernanda_Torres,❤️❤️✨,1 Me gusta,1,2025-02-20 13:43:33+00:00,FERNANDA_TORRES_3468,❤️❤️✨,5,"['❤️', '✨']",[],94,,False,❤️❤️✨,True,False,False,False,False,False,0.86,Afetivo,0.9,Positivo,0.88,False,True,False,,,affect_combo_fernanda,,,,,,,,,,,,,,,,,,,rule,,,,,,,,,,,,False
Fernanda_Torres,👏👏👏👏👏,0,0,2025-03-03 04:36:46+00:00,FERNANDA_TORRES_4533,👏👏👏👏👏,5,['👏'],[],105,,False,👏👏👏👏👏,True,False,False,False,False,False,0.86,Afetivo,0.9,Positivo,0.88,False,True,False,,,affect_clap_fernanda,,,,,,,,,,,,,,,,,,,rule,,,,,,,,,,,,False
Fernanda_Torres,Aqui é 🇧🇷🇧🇷🇧🇷🇧🇷,2 Me gusta,2,2025-10-04 21:27:51+00:00,FERNANDA_TORRES_5742,aqui é 🇧🇷🇧🇷🇧🇷🇧🇷,15,['🇧🇷'],[],320,fr,True,Aqui é 🇧🇷🇧🇷🇧🇷🇧🇷,True,False,False,False,False,False,0.95,Afetivo,0.9,Positivo,0.9,False,True,False,,,,True,False,False,False,False,False,Afetivo,Positivo,0.95,True,False,False,False,False,False,Afetivo,Positivo,0.92,llm_agreed,,,,,,,,,,,,False
Fernanda_Torres,❤️❤️❤️,2 Me gusta,2,2025-01-28 13:49:17+00:00,FERNANDA_TORRES_0813,❤️❤️❤️,6,['❤️'],[],71,,False,❤️❤️❤️,True,False,False,False,False,False,0.86,Afetivo,0.9,Positivo,0.88,False,True,False,,,affect_heart_fernanda,,,,,,,,,,,,,,,,,,,rule,,,,,,,,,,,,False
Fernanda_Torres,🇧🇷👏🙌,3 Me gusta,3,2025-02-02 14:40:30+00:00,FERNANDA_TORRES_2032,🇧🇷👏🙌,4,"['🙌', '🇧🇷', '👏']",[],76,,True,🇧🇷👏🙌,True,False,False,False,False,False,0.86,Afetivo,0.88,Positivo,0.86,False,True,False,,,flag_mixed_fernanda,,,,,,,,,,,,,,,,,,,rule,,,,,,,,,,,,False
Fernanda_Torres,🏆🇧🇷🏆🇧🇷🏆🏆✨✨✨✨🏆,2 Me gusta,2,2025-01-30 19:54:33+00:00,FERNANDA_TORRES_1353,🏆🇧🇷🏆🇧🇷🏆🏆✨✨✨✨🏆,13,"['🇧🇷', '🏆', '✨']",[],73,,True,🏆🇧🇷🏆🇧🇷🏆🏆✨✨✨✨🏆,True,False,False,False,False,False,0.88,Afetivo,0.9,Positivo,0.88,False,True,False,,,flag_trophy_fernanda,,,,,,,,,,,,,,,,,,,rule,,,,,,,,,,,,False
Fernanda_Torres,Deusa ❤️,1 Me gusta,1,2025-01-30 20:08:37+00:00,FERNANDA_TORRES_1355,deusa ❤️,8,['❤️'],[],73,,False,Deusa ❤️,True,False,False,False,False,False,0.92,Afetivo,0.95,Positivo,0.95,False,True,False,,,,True,False,False,False,False,False,Afetivo,Positivo,0.92,True,False,False,False,False,False,Afetivo,Positivo,0.92,llm_agreed,,,,,,,,,,,,False
Fernanda_Torres,🇧🇷🇧🇷❤️❤️,3 Me gusta,3,2025-10-05 11:12:28+00:00,FERNANDA_TORRES_5880,🇧🇷🇧🇷❤️❤️,8,"['🇧🇷', '❤️']",[],321,,True,🇧🇷🇧🇷❤️❤️,True,False,False,False,False,False,0.86,Afetivo,0.88,Positivo,0.86,False,True,False,,,flag_mixed_fernanda,,,,,,,,,,,,,,,,,,,rule,,,,,,,,,,,,False
Fernanda_Torres,🇧🇷❤️🇧🇷❤️🇧🇷❤️,2 Me gusta,2,2025-10-04 19:22:28+00:00,FERNANDA_TORRES_5710,🇧🇷❤️🇧🇷❤️🇧🇷❤️,12,"['🇧🇷', '❤️']",[],320,,True,🇧🇷❤️🇧🇷❤️🇧🇷❤️,True,False,False,False,False,False,0.86,Afetivo,0.88,Positivo,0.86,False,True,False,,,flag_mixed_fernanda,,,,,,,,,,,,,,,,,,,rule,,,,,,,,,,,,False
Fernanda_Torres,A MAIOR DE TODAS PARA SEMPRE ❤️,3 Me gusta,3,2025-11-17 19:37:12+00:00,FERNANDA_TORRES_6157,a maior de todas para sempre ❤️,31,['❤️'],[],364,pt,True,A MAIOR DE TODAS PARA SEMPRE ❤️,True,False,False,False,False,False,0.9,Afetivo,0.92,Positivo,0.9,False,False,True,1.0,0.5454545454545454,,True,False,False,False,False,False,Afetivo,Positivo,0.9,True,False,False,False,True,False,Afetivo,Positivo,0.85,llm_reviewer,,,,,,,,,,,,False
Fernanda_Torres,👏👏👏👏,1 Me gusta,1,2025-02-04 16:15:21+00:00,FERNANDA_TORRES_2304,👏👏👏👏,4,['👏'],[],78,,True,👏👏👏👏,True,False,False,False,False,False,0.86,Afetivo,0.9,Positivo,0.88,False,True,False,,,affect_clap_fernanda,,,,,,,,,,,,,,,,,,,rule,,,,,,,,,,,,False
Fernanda_Torres,Fernanda maravilhosa 🇧🇷🇧🇷🇧🇷🏆❤️❤️❤️❤️❤️❤️❤️,2 Me gusta,2,2025-02-13 17:21:03+00:00,FERNANDA_TORRES_2819,fernanda maravilhosa 🇧🇷🇧🇷🇧🇷🏆❤️❤️❤️❤️❤️❤️❤️,42,"['🇧🇷', '🏆', '❤️']",[],87,pt,True,Fernanda maravilhosa 🇧🇷🇧🇷🇧🇷🏆❤️❤️❤️❤️❤️❤️❤️,True,False,False,False,False,False,0.9,Afetivo,0.95,Positivo,0.95,False,False,True,0.5454545454545454,1.0,,True,False,False,False,True,False,Afetivo,Positivo,0.87,True,False,False,False,False,False,Afetivo,Positivo,0.92,llm_reviewer,,,,,,,,,,,,False
Fernanda_Torres,Perfeita,2 Me gusta,2,2025-01-31 01:57:21+00:00,FERNANDA_TORRES_1408,perfeita,8,[],[],74,,False,Perfeita,True,False,False,False,False,False,0.92,Afetivo,0.95,Positivo,0.95,False,True,False,,,,True,False,False,False,False,False,Afetivo,Positivo,0.92,True,False,False,False,False,False,Afetivo,Positivo,0.92,llm_agreed,,,,,,,,,,,,False
Fernanda_Torres,🇧🇷🇧🇷🇧🇷,2 Me gusta,2,2025-02-14 03:01:34+00:00,FERNANDA_TORRES_2869,🇧🇷🇧🇷🇧🇷,6,['🇧🇷'],[],88,,True,🇧🇷🇧🇷🇧🇷,True,False,False,False,False,False,0.86,Afetivo,0.88,Positivo,0.86,False,True,False,,,flag_only_fernanda,,,,,,,,,,,,,,,,,,,rule,,,,,,,,,,,,False
Fernanda_Torres,❤️❤️❤️🇧🇷🇧🇷🇧🇷🇧🇷,3 Me gusta,3,2025-02-01 02:32:31+00:00,FERNANDA_TORRES_1755,❤️❤️❤️🇧🇷🇧🇷🇧🇷🇧🇷,14,"['🇧🇷', '❤️']",[],75,,True,❤️❤️❤️🇧🇷🇧🇷🇧🇷🇧🇷,True,False,False,False,False,False,0.86,Afetivo,0.88,Positivo,0.86,False,True,False,,,flag_mixed_fernanda,,,,,,,,,,,,,,,,,,,rule,,,,,,,,,,,,False
Fernanda_Torres,😍😍😍,1 Me gusta,1,2025-01-31 20:24:34+00:00,FERNANDA_TORRES_1601,😍😍😍,3,['😍'],[],74,,False,😍😍😍,True,False,False,False,False,False,0.86,Afetivo,0.9,Positivo,0.88,False,True,False,,,affect_combo_fernanda,,,,,,,,,,,,,,,,,,,rule,,,,,,,,,,,,False
Fernanda_Torres,🇧🇷✨,1 Me gusta,1,2025-01-31 20:49:02+00:00,FERNANDA_TORRES_1617,🇧🇷✨,3,"['🇧🇷', '✨']",[],74,,True,🇧🇷✨,True,False,False,False,False,False,0.86,Afetivo,0.88,Positivo,0.86,False,True,False,,,flag_mixed_fernanda,,,,,,,,,,,,,,,,,,,rule,,,,,,,,,,,,False
Fernanda_Torres,Rainhaaaaaaa,0,0,2025-10-04 00:50:41+00:00,FERNANDA_TORRES_4865,rainhaaaaaaa,12,[],[],320,so,False,Rainhaaaaaaa,True,False,False,False,False,False,0.92,Afetivo,0.92,Positivo,0.92,False,True,False,,,,True,False,False,False,False,False,Afetivo,Positivo,0.92,True,False,False,False,False,False,Afetivo,Positivo,0.92,llm_agreed,,,,,,,,,,,,False
Fernanda_Torres,🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷,1 Me gusta,1,2025-01-28 10:28:12+00:00,FERNANDA_TORRES_0756,🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷,12,['🇧🇷'],[],71,,True,🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷,True,False,False,False,False,False,0.86,Afetivo,0.88,Positivo,0.86,False,True,False,,,flag_only_fernanda,,,,,,,,,,,,,,,,,,,rule,,,,,,,,,,,,False
Fernanda_Torres,@oficialfernandatorres 🏆🇧🇷👏❤️,3 Me gusta,3,2025-02-02 18:09:11+00:00,FERNANDA_TORRES_2078,@oficialfernandatorres 🏆🇧🇷👏❤️,29,"['🇧🇷', '🏆', '👏', '❤️']",[],76,en,True,@user 🏆🇧🇷👏❤️,True,False,False,False,False,False,0.88,Afetivo,0.9,Positivo,0.88,False,True,False,,,flag_trophy_fernanda,,,,,,,,,,,,,,,,,,,rule,,,,,,,,,,,,False
Fernanda_Torres,🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷,1 Me gusta,1,2025-10-04 18:47:47+00:00,FERNANDA_TORRES_5681,🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷,10,['🇧🇷'],[],320,,True,🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷,True,False,False,False,False,False,0.86,Afetivo,0.88,Positivo,0.86,False,True,False,,,flag_only_fernanda,,,,,,,,,,,,,,,,,,,rule,,,,,,,,,,,,False
Fernanda_Torres,Sextou e estamos cada dia mais perto da estatueta da @oficialfernandatorres ✨🏆🇧🇷❤️,2 Me gusta,2,2025-02-14 11:31:59+00:00,FERNANDA_TORRES_2896,sextou e estamos cada dia mais perto da estatueta da @oficialfernandatorres ✨🏆🇧🇷❤️,82,"['🇧🇷', '🏆', '❤️', '✨']",[],88,pt,True,Sextou e estamos cada dia mais perto da estatueta da @user ✨🏆🇧🇷❤️,True,False,False,False,False,False,0.92,Afetivo,0.9,Positivo,0.92,False,True,False,,,,True,False,False,False,False,False,Afetivo,Positivo,0.92,True,False,False,False,False,False,Afetivo,Positivo,0.92,llm_agreed,,,,,,,,,,,,False
Fernanda_Torres,🇧🇷🇧🇷🇧🇷🇧🇷👏👏👏👏,1 Me gusta,1,2025-10-04 18:47:58+00:00,FERNANDA_TORRES_5685,🇧🇷🇧🇷🇧🇷🇧🇷👏👏👏👏,12,"['🇧🇷', '👏']",[],320,,True,🇧🇷🇧🇷🇧🇷🇧🇷👏👏👏👏,True,False,False,False,False,False,0.86,Afetivo,0.88,Positivo,0.86,False,True,False,,,flag_mixed_fernanda,,,,,,,,,,,,,,,,,,,rule,,,,,,,,,,,,False
Fernanda_Torres,Bora pra cima 🇧🇷🇧🇷🏆,2 Me gusta,2,2025-01-28 02:39:42+00:00,FERNANDA_TORRES_0713,bora pra cima 🇧🇷🇧🇷🏆,19,"['🇧🇷', '🏆']",[],71,pt,True,Bora pra cima 🇧🇷🇧🇷🏆,True,False,False,False,False,False,0.92,Afetivo,0.92,Positivo,0.92,False,True,False,,,,True,False,False,False,False,False,Afetivo,Positivo,0.92,True,False,False,False,False,False,Afetivo,Positivo,0.92,llm_agreed,,,,,,,,,,,,False
Fernanda_Torres,❤️❤️❤️❤️❤️🏆🏆👏👏🇧🇷,1 Me gusta,1,2025-02-14 19:37:53+00:00,FERNANDA_TORRES_2943,❤️❤️❤️❤️❤️🏆🏆👏👏🇧🇷,16,"['🇧🇷', '🏆', '👏', '❤️']",[],88,,True,❤️❤️❤️❤️❤️🏆🏆👏👏🇧🇷,True,False,False,False,False,False,0.88,Afetivo,0.9,Positivo,0.88,False,True,False,,,flag_trophy_fernanda,,,,,,,,,,,,,,,,,,,rule,,,,,,,,,,,,False
Fernanda_Torres,👏👏👏👏the best!,2 Me gusta,2,2025-01-27 03:49:48+00:00,FERNANDA_TORRES_0504,👏👏👏👏the best!,13,['👏'],[],70,en,False,👏👏👏👏the best!,True,False,False,False,False,False,0.92,Afetivo,0.92,Positivo,0.92,False,True,False,,,,True,False,False,False,False,False,Afetivo,Positivo,0.92,True,False,False,False,False,False,Afetivo,Positivo,0.92,llm_agreed,,,,,,,,,,,,False
Fernanda_Torres,Maioral,1 Me gusta,1,2025-02-04 06:04:59+00:00,FERNANDA_TORRES_2252,maioral,7,[],[],78,,False,Maioral,True,False,False,False,False,False,0.88,Afetivo,0.88,Positivo,0.88,False,True,False,,,,True,False,False,False,False,False,Afetivo,Positivo,0.88,True,False,False,False,False,False,Afetivo,Positivo,0.92,llm_agreed,,,,,,,,,,,,False
Fernanda_Torres,Tão linda ❤️,6 Me gusta,6,2025-02-01 02:06:26+00:00,FERNANDA_TORRES_1748,tão linda ❤️,12,['❤️'],[],75,pt,True,Tão linda ❤️,True,False,False,False,False,False,0.9,Afetivo,0.95,Positivo,0.95,False,False,True,1.0,0.5454545454545454,,True,False,False,False,False,False,Afetivo,Positivo,0.95,True,False,False,False,True,False,Afetivo,Positivo,0.8,llm_reviewer,,,,,,,,,,,,False
Fernanda_Torres,🏆🏆🏆🏆🏆🏆,1 Me gusta,1,2025-02-20 16:08:23+00:00,FERNANDA_TORRES_3471,🏆🏆🏆🏆🏆🏆,6,['🏆'],[],94,,False,🏆🏆🏆🏆🏆🏆,True,False,False,False,False,False,0.86,Afetivo,0.9,Positivo,0.88,False,True,False,,,affect_combo_fernanda,,,,,,,,,,,,,,,,,,,rule,,,,,,,,,,,,False
Fernanda_Torres,❤️,1 Me gusta,1,2025-02-15 00:24:07+00:00,FERNANDA_TORRES_3066,❤️,2,['❤️'],[],89,,False,❤️,True,False,False,False,False,False,0.86,Afetivo,0.9,Positivo,0.88,False,True,False,,,affect_heart_fernanda,,,,,,,,,,,,,,,,,,,rule,,,,,,,,,,,,False
Fernanda_Torres,❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,1 Me gusta,1,2025-02-14 18:10:46+00:00,FERNANDA_TORRES_2930,❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,20,['❤️'],[],88,,False,❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,True,False,False,False,False,False,0.86,Afetivo,0.9,Positivo,0.88,False,True,False,,,affect_heart_fernanda,,,,,,,,,,,,,,,,,,,rule,,,,,,,,,,,,False
Fernanda_Torres,😍😍,2 Me gusta,2,2025-11-18 13:32:43+00:00,FERNANDA_TORRES_6231,😍😍,2,['😍'],[],365,,False,😍😍,True,False,False,False,False,False,0.86,Afetivo,0.9,Positivo,0.88,False,True,False,,,affect_combo_fernanda,,,,,,,,,,,,,,,,,,,rule,,,,,,,,,,,,False
Fernanda_Torres,🇧🇷❤️,2 Me gusta,2,2025-02-05 03:11:06+00:00,FERNANDA_TORRES_2367,🇧🇷❤️,4,"['🇧🇷', '❤️']",[],79,,True,🇧🇷❤️,True,False,False,False,False,False,0.86,Afetivo,0.88,Positivo,0.86,False,True,False,,,flag_mixed_fernanda,,,,,,,,,,,,,,,,,,,rule,,,,,,,,,,,,False
Fernanda_Torres,🇧🇷🏆,1 Me gusta,1,2025-01-29 15:31:16+00:00,FERNANDA_TORRES_1006,🇧🇷🏆,3,"['🇧🇷', '🏆']",[],72,,True,🇧🇷🏆,True,False,False,False,False,False,0.88,Afetivo,0.9,Positivo,0.88,False,True,False,,,flag_trophy_fernanda,,,,,,,,,,,,,,,,,,,rule,,,,,,,,,,,,False
Fernanda_Torres,❤️❤️❤️❤️,2 Me gusta,2,2025-01-30 00:34:53+00:00,FERNANDA_TORRES_1145,❤️❤️❤️❤️,8,['❤️'],[],73,,False,❤️❤️❤️❤️,True,False,False,False,False,False,0.86,Afetivo,0.9,Positivo,0.88,False,True,False,,,affect_heart_fernanda,,,,,,,,,,,,,,,,,,,rule,,,,,,,,,,,,False
Fernanda_Torres,👏👏,1 Me gusta,1,2025-02-17 12:40:32+00:00,FERNANDA_TORRES_3320,👏👏,2,['👏'],[],91,,False,👏👏,True,False,False,False,False,False,0.86,Afetivo,0.9,Positivo,0.88,False,True,False,,,affect_clap_fernanda,,,,,,,,,,,,,,,,,,,rule,,,,,,,,,,,,False
Fernanda_Torres,👏👏👏,0,0,2025-10-06 10:47:02+00:00,FERNANDA_TORRES_5949,👏👏👏,3,['👏'],[],322,,False,👏👏👏,True,False,False,False,False,False,0.86,Afetivo,0.9,Positivo,0.88,False,True,False,,,affect_clap_fernanda,,,,,,,,,,,,,,,,,,,rule,,,,,,,,,,,,False
Fernanda_Torres,🇧🇷❤️❤️🇧🇷❤️❤️🇧🇷,2 Me gusta,2,2025-11-21 00:55:07+00:00,FERNANDA_TORRES_6466,🇧🇷❤️❤️🇧🇷❤️❤️🇧🇷,14,"['🇧🇷', '❤️']",[],368,,True,🇧🇷❤️❤️🇧🇷❤️❤️🇧🇷,True,False,False,False,False,False,0.86,Afetivo,0.88,Positivo,0.86,False,True,False,,,flag_mixed_fernanda,,,,,,,,,,,,,,,,,,,rule,,,,,,,,,,,,False
Fernanda_Torres,Queen🇧🇷🏆,1 Me gusta,1,2025-02-17 12:10:05+00:00,FERNANDA_TORRES_3319,queen🇧🇷🏆,8,"['🇧🇷', '🏆']",[],91,,True,Queen🇧🇷🏆,True,False,False,False,False,False,0.9,Afetivo,0.92,Positivo,0.92,False,False,True,1.0,0.5454545454545454,,True,False,False,False,False,False,Afetivo,Positivo,0.92,True,False,False,False,True,False,Afetivo,Positivo,0.82,llm_reviewer,,,,,,,,,,,,False
Fernanda_Torres,Hello @oficialfernandatorres 🇧🇷,1 Me gusta,1,2025-02-14 13:12:30+00:00,FERNANDA_TORRES_2903,hello @oficialfernandatorres 🇧🇷,31,['🇧🇷'],[],88,en,True,Hello @user 🇧🇷,True,False,False,False,False,False,0.93,Afetivo,0.95,Positivo,0.95,False,False,True,1.0,0.5454545454545454,,True,False,False,False,False,False,Afetivo,Positivo,0.92,True,False,False,False,True,False,Afetivo,Positivo,0.9,llm_reviewer,,,,,,,,,,,,False
Fernanda_Torres,🇧🇷🇧🇷❤️,1 Me gusta,1,2025-01-27 22:33:03+00:00,FERNANDA_TORRES_0612,🇧🇷🇧🇷❤️,6,"['🇧🇷', '❤️']",[],70,,True,🇧🇷🇧🇷❤️,True,False,False,False,False,False,0.86,Afetivo,0.88,Positivo,0.86,False,True,False,,,flag_mixed_fernanda,,,,,,,,,,,,,,,,,,,rule,,,,,,,,,,,,False
Fernanda_Torres,🔥❤️🇧🇷🇧🇷🇧🇷,1 Me gusta,1,2025-02-19 14:36:52+00:00,FERNANDA_TORRES_3429,🔥❤️🇧🇷🇧🇷🇧🇷,9,"['🔥', '🇧🇷', '❤️']",[],93,,True,🔥❤️🇧🇷🇧🇷🇧🇷,True,False,False,False,False,False,0.86,Afetivo,0.88,Positivo,0.86,False,True,False,,,flag_mixed_fernanda,,,,,,,,,,,,,,,,,,,rule,,,,,,,,,,,,False
Fernanda_Torres,E ELAAA E ELAAAA 🇧🇷,1 Me gusta,1,2025-01-26 15:33:24+00:00,FERNANDA_TORRES_0325,e elaaa e elaaaa 🇧🇷,19,['🇧🇷'],[],69,so,True,E ELAAA E ELAAAA 🇧🇷,True,False,False,False,False,False,0.92,Afetivo,0.9,Positivo,0.9,False,True,False,,,,True,False,False,False,False,False,Afetivo,Positivo,0.92,True,False,False,False,False,False,Afetivo,Positivo,0.9,llm_agreed,,,,,,,,,,,,False
Fernanda_Torres,😍😍😍🏆mami 🇧🇷,1 Me gusta,1,2025-02-02 11:04:10+00:00,FERNANDA_TORRES_2021,😍😍😍🏆mami 🇧🇷,11,"['😍', '🏆', '🇧🇷']",[],76,et,True,😍😍😍🏆mami 🇧🇷,True,False,False,True,False,False,0.9,Afetivo,0.92,Positivo,0.95,True,False,True,0.5454545454545454,0.16666666666666663,,True,False,False,False,False,False,Afetivo,Positivo,0.92,True,False,False,False,True,False,Afetivo,Positivo,0.82,llm_reviewer,,,,,,,,,,,,False
Fernanda_Torres,🇧🇷👏👏🏆,1 Me gusta,1,2025-02-15 02:12:50+00:00,FERNANDA_TORRES_3173,🇧🇷👏👏🏆,5,"['🏆', '🇧🇷', '👏']",[],89,,True,🇧🇷👏👏🏆,True,False,False,False,False,False,0.88,Afetivo,0.9,Positivo,0.88,False,True,False,,,flag_trophy_fernanda,,,,,,,,,,,,,,,,,,,rule,,,,,,,,,,,,False
Fernanda_Torres,The number one 🇧🇷,1 Me gusta,1,2025-01-30 02:10:53+00:00,FERNANDA_TORRES_1177,the number one 🇧🇷,17,['🇧🇷'],[],73,en,True,The number one 🇧🇷,True,False,False,False,False,False,0.92,Afetivo,0.92,Positivo,0.92,False,True,False,,,,True,False,False,False,False,False,Afetivo,Positivo,0.92,True,False,False,False,False,False,Afetivo,Positivo,0.92,llm_agreed,,,,,,,,,,,,False
Fernanda_Torres,Winner ❤️🏆,1 Me gusta,1,2025-01-25 16:04:39+00:00,FERNANDA_TORRES_0062,winner ❤️🏆,10,"['🏆', '❤️']",[],68,de,False,Winner ❤️🏆,True,False,False,False,False,False,0.92,Afetivo,0.92,Positivo,0.92,False,True,False,,,,True,False,False,False,False,False,Afetivo,Positivo,0.92,True,False,False,False,False,False,Afetivo,Positivo,0.92,llm_agreed,,,,,,,,,,,,False
Fernanda_Torres,OSCAR WINNER🏆🏆🏆,1 Me gusta,1,2025-02-13 17:03:46+00:00,FERNANDA_TORRES_2816,oscar winner🏆🏆🏆,15,['🏆'],[],87,en,False,OSCAR WINNER🏆🏆🏆,True,False,False,False,False,False,0.92,Afetivo,0.95,Positivo,0.95,False,True,False,,,,True,False,False,False,False,False,Afetivo,Positivo,0.92,True,False,False,False,False,False,Afetivo,Positivo,0.92,llm_agreed,,,,,,,,,,,,False
Fernanda_Torres,🙌🙌🙌🙌🙌🙌🏆🏆🏆🏆🏆🏆🏆✨✨✨✨✨✨,2 Me gusta,2,2025-02-15 01:00:55+00:00,FERNANDA_TORRES_3091,🙌🙌🙌🙌🙌🙌🏆🏆🏆🏆🏆🏆🏆✨✨✨✨✨✨,19,"['🙌', '🏆', '✨']",[],89,,False,🙌🙌🙌🙌🙌🙌🏆🏆🏆🏆🏆🏆🏆✨✨✨✨✨✨,True,False,False,False,False,False,0.86,Afetivo,0.9,Positivo,0.88,False,True,False,,,affect_combo_fernanda,,,,,,,,,,,,,,,,,,,rule,,,,,,,,,,,,False
Fernanda_Torres,❤️❤️❤️,1 Me gusta,1,2025-10-04 16:51:55+00:00,FERNANDA_TORRES_5634,❤️❤️❤️,6,['❤️'],[],320,,False,❤️❤️❤️,True,False,False,False,False,False,0.86,Afetivo,0.9,Positivo,0.88,False,True,False,,,affect_heart_fernanda,,,,,,,,,,,,,,,,,,,rule,,,,,,,,,,,,False
Fernanda_Torres,🇧🇷❤️❤️❤️🏆,1 Me gusta,1,2025-02-14 22:17:07+00:00,FERNANDA_TORRES_3008,🇧🇷❤️❤️❤️🏆,9,"['🇧🇷', '🏆', '❤️']",[],88,,True,🇧🇷❤️❤️❤️🏆,True,False,False,False,False,False,0.88,Afetivo,0.9,Positivo,0.88,False,True,False,,,flag_trophy_fernanda,,,,,,,,,,,,,,,,,,,rule,,,,,,,,,,,,False
Fernanda_Torres,🇧🇷👏,4 Me gusta,4,2025-01-24 15:07:05+00:00,FERNANDA_TORRES_0032,🇧🇷👏,3,"['🇧🇷', '👏']",[],67,,True,🇧🇷👏,True,False,False,False,False,False,0.86,Afetivo,0.88,Positivo,0.86,False,True,False,,,flag_mixed_fernanda,,,,,,,,,,,,,,,,,,,rule,,,,,,,,,,,,False
Fernanda_Torres,"Surreal🇧🇷, bora bate o do Walter👏❤️",6 Me gusta,6,2025-11-18 18:03:48+00:00,FERNANDA_TORRES_6262,"surreal🇧🇷, bora bate o do walter👏❤️",35,"['🇧🇷', '👏', '❤️']",[],365,en,True,"Surreal🇧🇷, bora bate o do Walter👏❤️",True,False,True,False,True,False,0.88,Afetivo,0.9,Positivo,0.92,True,False,True,0.16666666666666663,0.6153846153846154,,True,False,False,True,True,False,Afetivo,Positivo,0.87,True,False,True,False,False,False,Afetivo,Positivo,0.75,llm_reviewer,,,,,,,,,,,,False
Fernanda_Torres,Mês que vem é a vez do Wagner Moura 😍,4 Me gusta,4,2025-10-04 12:44:05+00:00,FERNANDA_TORRES_5457,mês que vem é a vez do wagner moura 😍,37,['😍'],[],320,pt,True,Mês que vem é a vez do Wagner Moura 😍,True,False,False,False,False,False,0.9,Afetivo,0.9,Positivo,0.95,False,False,True,1.0,0.5454545454545454,,True,False,False,False,False,False,Afetivo,Positivo,0.85,True,False,False,False,True,False,Afetivo,Positivo,0.85,llm_reviewer,,,,,,,,,,,,False
Fernanda_Torres,❤️❤️❤️,0,0,2025-03-03 01:20:31+00:00,FERNANDA_TORRES_4215,❤️❤️❤️,6,['❤️'],[],105,,True,❤️❤️❤️,True,False,False,False,False,False,0.86,Afetivo,0.9,Positivo,0.88,False,True,False,,,affect_heart_fernanda,,,,,,,,,,,,,,,,,,,rule,,,,,,,,,,,,False
Fernanda_Torres,Maravilhosa 🇧🇷🏆🏆🇧🇷🇧🇷🏆🇧🇷,1 Me gusta,1,2025-01-31 21:00:51+00:00,FERNANDA_TORRES_1624,maravilhosa 🇧🇷🏆🏆🇧🇷🇧🇷🏆🇧🇷,23,"['🇧🇷', '🏆']",[],74,pt,True,Maravilhosa 🇧🇷🏆🏆🇧🇷🇧🇷🏆🇧🇷,True,False,False,False,False,False,0.95,Afetivo,0.95,Positivo,0.95,False,False,True,1.0,0.5454545454545454,,True,False,False,False,False,False,Afetivo,Positivo,0.92,True,False,False,False,True,False,Afetivo,Positivo,0.92,llm_reviewer,,,,,,,,,,,,False
